#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treePrior" ntaxa="30" spec="gammaspike.tree.BirthDeathStubSimulator">
#        <parameter id="r0" lower="0.0" name="r0" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#        <parameter id="RealParameter" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#        <parameter id="lambda" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <tree id="tree" spec="beast.base.evolution.tree.Tree">
#            <taxonset id="TaxonSet">
#            </taxonset>
#        </tree>
#    </distribution>
#    <prior id="Prior" name="distribution" x="@lambda">
#        <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="10.0"/>
#            <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior1" name="distribution" x="@r0">
#        <LogNormal id="LogNormalDistributionModel1" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant2" spec="beast.base.core.Function$Constant" value="4.0"/>
#            <S id="Function$Constant3" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior2" name="distribution">
#        <parameter id="omega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <LogNormal id="LogNormalDistributionModel2" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            <S id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior3" name="distribution">
#        <parameter id="gammaShape" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <Exponential id="Exponential" name="distr">
#            <mean id="Function$Constant6" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </Exponential>
#    </prior>
#    <prior id="Prior4" name="distribution">
#        <parameter dimension="61" id="frequencies.codon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01639344</parameter>
#        <Dirichlet id="Dirichlet" name="distr">
#            <alpha id="Function$Constant7" spec="beast.base.core.Function$Constant" value="2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior5" name="distribution">
#        <parameter dimension="6" id="rates.codon.1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet1" name="distr">
#            <alpha id="Function$Constant8" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior6" name="distribution">
#        <parameter dimension="6" id="rates.codon.2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet2" name="distr">
#            <alpha id="Function$Constant9" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior7" name="distribution">
#        <parameter dimension="6" id="rates.codon.3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet3" name="distr">
#            <alpha id="Function$Constant10" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#</input>
#
Sample	lambda	r0	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	branchRates.39	branchRates.40	branchRates.41	branchRates.42	branchRates.43	branchRates.44	branchRates.45	branchRates.46	branchRates.47	branchRates.48	branchRates.49	branchRates.50	branchRates.51	branchRates.52	branchRates.53	branchRates.54	branchRates.55	branchRates.56	branchRates.57	branchRates.58	branchRates.59	clockSD	gammaShape	rates.codon.1.1	rates.codon.1.2	rates.codon.1.3	rates.codon.1.4	rates.codon.1.5	rates.codon.1.6	rates.codon.2.1	rates.codon.2.2	rates.codon.2.3	rates.codon.2.4	rates.codon.2.5	rates.codon.2.6	rates.codon.3.1	rates.codon.3.2	rates.codon.3.3	rates.codon.3.4	rates.codon.3.5	rates.codon.3.6	frequencies.codon.1	frequencies.codon.2	frequencies.codon.3	frequencies.codon.4	frequencies.codon.5	frequencies.codon.6	frequencies.codon.7	frequencies.codon.8	frequencies.codon.9	frequencies.codon.10	frequencies.codon.11	frequencies.codon.12	frequencies.codon.13	frequencies.codon.14	frequencies.codon.15	frequencies.codon.16	frequencies.codon.17	frequencies.codon.18	frequencies.codon.19	frequencies.codon.20	frequencies.codon.21	frequencies.codon.22	frequencies.codon.23	frequencies.codon.24	frequencies.codon.25	frequencies.codon.26	frequencies.codon.27	frequencies.codon.28	frequencies.codon.29	frequencies.codon.30	frequencies.codon.31	frequencies.codon.32	frequencies.codon.33	frequencies.codon.34	frequencies.codon.35	frequencies.codon.36	frequencies.codon.37	frequencies.codon.38	frequencies.codon.39	frequencies.codon.40	frequencies.codon.41	frequencies.codon.42	frequencies.codon.43	frequencies.codon.44	frequencies.codon.45	frequencies.codon.46	frequencies.codon.47	frequencies.codon.48	frequencies.codon.49	frequencies.codon.50	frequencies.codon.51	frequencies.codon.52	frequencies.codon.53	frequencies.codon.54	frequencies.codon.55	frequencies.codon.56	frequencies.codon.57	frequencies.codon.58	frequencies.codon.59	frequencies.codon.60	frequencies.codon.61	omega	tree.height	tree.treeLength
78	11.862613324263393	4.227095959314941	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.215860729176067	0.03860430508781719	0.22245554336014203	0.06650170960059752	0.21699081114498656	0.21380634109908095	0.24164128970737575	0.16137175114976826	0.27573941318141854	0.03266036209129744	0.12280119518322588	0.3585545508296939	0.04887272756459603	0.1406115160377935	0.2947535691219205	0.15231639027222937	0.0330656688303294	0.2895955728261448	0.08965728291158234	0.008743114233472103	0.0025282284095777116	0.012005518299588893	0.007116217034803461	0.01691765256119997	0.0033731861485885796	0.008843142979663108	0.003411920721379738	0.012057576921902315	0.02526837764609012	0.0192396061615096	0.025441312056604985	0.011133491100526695	0.043330667558440505	0.014633831343377418	0.004159480253223944	0.005544185105786451	0.009698147165754905	0.0026575126740949083	0.025492561787468636	0.03217568078454145	0.010015012154636882	0.015049120149919023	0.015970380019276764	0.02563018406959348	0.008705708644834616	0.008413374227221456	0.02262399332266322	0.04531012994859827	0.00761448019508617	0.03397797251668389	0.010537234390747368	0.004854868735622418	0.005372644194131408	0.014688804932070452	0.005556228108511267	0.03332399643111396	0.024050873115747315	0.010945999996644272	0.007364699015301207	0.027875102080944743	0.031030213707963505	0.007456435214032277	0.03140677110227867	0.013395276375935622	0.006432310052891573	0.024163124726674444	0.02192085945071295	0.0361213752600124	0.012015977001468435	0.012873380689400277	0.023459843296447718	0.004742114747134759	0.022886231764039477	0.024923293705139668	0.047136602444750375	0.012567730765468006	0.008443245015273767	0.004574094609951346	0.019787520741170066	0.003011382132310891	0.6266489335825743	0.3684032044352968	3.240598061332269
79	8.623315471935207	2.9976479452121265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.516127524211856	0.1171113854242817	0.34839154827505403	0.008364843864095374	0.09795203873879739	0.27258246056616675	0.15559772313160483	0.09348116807729882	0.35053435888321804	0.09256480469479812	0.04894119665687454	0.27661315235049466	0.13786531933731602	0.018453616138388838	0.4771362959443353	0.0038088258855698497	0.04059775272582546	0.21464901034338643	0.24535449896249398	0.020793453188328367	0.011777282804885198	0.023889694314989263	0.017497452227415743	0.0070242440774227225	0.021397219094801655	0.07658571263616062	0.016247841583865396	0.008976542599562496	0.00910339962526824	0.02397731504295939	0.002856075317950425	0.05448641809000686	0.005325348361702147	0.00951812041027196	0.006199299047918385	0.01759384483727934	0.0043044051445509665	0.008801800484933443	0.010112678979885208	0.0016189375560561948	0.014282673451205447	0.013433408604311858	0.019094549249740665	0.00999881865463405	0.028330062418892844	0.014279582979478546	0.03208732503995726	0.02733788094879316	0.025728950305650207	0.005041993718089018	0.014370914107176782	0.0014639484909356629	0.030058129356483377	0.0062092337918795	0.01828094515875743	0.0025620684720329555	0.021209174648607467	0.021924190254765	0.01962717299449189	0.015113876912793934	0.01910956958217545	0.01466024441610177	0.0198709148586884	0.006370734073354538	0.015621448123503346	0.04557344435736013	0.005644915963081794	0.028909648495308166	0.0061143216951374865	0.010205615425962808	0.02315215461348414	0.02340026193711605	0.010327786478385078	0.004861655416601558	0.0014346411929060934	0.02088898308746604	0.01386976450724096	0.014569015066200234	0.012619582660591116	0.004273313064443933	1.1563375582261184	0.4453102365847571	4.4939693775667315
80	20.25377631836314	5.566360682648079	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.8929618289172456	0.05578691254319949	0.15603302699828228	0.02465247776270323	0.04652259275911791	0.6617475639833948	0.055257425953302325	0.1298949372828461	0.12772068768804593	0.1363689100001288	0.034568241927653155	0.5224022806517873	0.049044942449538734	0.21347924458221418	0.32426387773140425	0.014451941220232169	0.1417211600859557	0.30533373270481307	7.500436753804349E-4	0.006327152761450634	0.01496543397076519	0.03431277248447165	0.03266340096683414	0.03121120574754018	0.016630315899012794	0.009978928226322068	0.014299814006144562	0.029901476544437738	0.008698668577613112	0.015185376461450064	0.053293480041207875	0.0115859349808588	0.02290202220220809	0.013827711181020918	0.01565453993867476	0.010407529203088794	0.008829990610865484	0.018135424219467705	0.015078392816620238	0.012864969566126195	0.014692075811715352	0.013988091591985547	0.020310610401403414	0.028725287554175062	0.024942971707486758	0.009631743296003765	0.013940456830209651	0.00922635241765132	0.004527731200255913	0.016897667389235923	0.008749410848091872	0.008215308641103548	0.0057979748017749876	0.014007211474267938	0.017287501687183487	0.0022925987576739196	0.04250394301176217	0.006041436496092866	0.01085888829100391	0.01171988862784187	0.007273688105944508	0.0053312864963644705	0.023567456082911956	0.013446245958028217	0.005415458519076986	0.016273680537964193	0.01158464425072127	0.01499179088090853	0.028436720655732224	0.016274709264514135	0.03101757559207474	0.026464577340594334	0.02839207149977424	0.010118351787532714	0.02624205913659539	0.009665087635445312	0.007091480692080187	0.005685225431802377	0.011474768301370114	0.02014143058746388	0.6144402543710634	0.18366707709202218	1.494709739144712
81	8.681517916870813	4.186078785561865	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.30053111238626173	0.033988893252922765	0.24546099780030692	0.014771549501040634	0.11105761114754326	0.3028496801358355	0.2918712681623508	0.09761112890100812	0.339585297254064	0.024658106725308805	0.13557445830609435	0.3181623498537548	0.08440865895976996	0.026292957017340794	0.44666996445598967	0.004179449543744513	0.030875448289458526	0.46836118462821197	0.023620996065254436	0.03313137560197056	0.006323322946183587	0.0066549618213879525	0.016958543670492925	0.024706001920791993	0.00491224659301969	0.01032752634844427	0.0021953864136442887	0.015123540311273057	0.017877970800834947	0.011671341374522679	0.015483389235413326	0.02136143630773275	0.02089676933262685	0.016685443359769476	0.016156267426464154	0.054792153632526486	0.015860274387441132	0.07052017446196196	0.008857232963114452	0.040599428738973965	0.008702944930514324	0.01029019953831033	0.00546822666226262	0.004926177467737212	0.008995119283997264	0.03680210114813307	0.012156171560384193	0.010693287834308257	0.0022231798523351044	0.014448112153012664	0.006941095596783858	0.01637386807441879	0.011125694248600035	0.011918454337659192	0.012802325682091765	0.024851961125000273	0.004792531490568885	0.003657376056346514	0.012436864965378668	0.004726134099515151	0.02076324120369747	0.014313819471906077	0.002236673544930903	0.02258926018990326	0.012059530394539103	0.0022881156710523884	0.018450129040288688	0.023779802993492683	0.02962712233263185	0.01589718126581262	0.035622263635110736	0.019191424908569486	0.024503578582622542	0.014430257819325235	0.004329937840659555	0.0021497077655598202	0.02664650170822454	0.006637492640058015	0.0205302848989984	0.028527060336668245	0.8436488076296417	0.48642717533794316	4.990996263092437
82	8.693535085607609	5.198923582280657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.03335849545461019	0.21214048836542881	0.3168340396122954	0.006508477291663806	0.026864309008604533	0.39197811669982424	0.0456745690221832	0.1603113927244246	0.22834194523534584	0.10747822641119158	0.026392586983457193	0.2667011285191634	0.2107747201264174	0.021686180552304285	0.2907605501310086	0.040546380480529054	0.06011801599451331	0.5849828127811194	0.0019060600605254941	0.03329093461164292	0.015119230900863492	0.03218156889814061	0.01023700525169342	0.03735248906082855	0.011466238349257654	0.005163427357450947	0.013396094327312104	0.0068318278135174665	0.01406847433134247	0.025775172081697013	0.01590934257601953	0.029465289098993416	0.01019708190832017	0.00899916247302402	0.03162071245869434	0.0024408805829219085	0.020891140733444218	0.02476454956043024	0.029452441427665423	0.009368692749702881	0.021756281582641365	0.0492557230716925	0.01111180921222422	0.017648519000600382	0.027335709177474386	0.006253014633948162	0.01067725419856646	0.01463583336562965	0.029584034694621123	0.005105100508027774	0.015366836444757073	0.012593767537742825	0.007191896061016759	0.010565592270618809	0.005250240599210386	0.013359668697844376	0.007475970517013187	0.004679241448347751	0.019046049221877553	0.02404015372860321	0.011023880097747803	0.05029607000979645	0.008765146208466497	0.017310235036966007	0.007483225306822072	0.022299549846529838	0.023594988197815983	0.017069927514059502	0.004049114568444133	0.017022540361704648	0.007379983337374745	0.007549132065835594	0.023844224529739225	0.006390167455095528	0.014131878807623904	0.005180871724216743	0.0033038484345300685	0.007672167913122853	0.013461341481202812	0.031247254577484986	2.764006850402102	0.23982363112739102	2.946985523995417
83	5.098424859861711	4.049076690286904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.590922521840402	0.1430364320182972	0.2859837834328864	0.012008293200900267	0.18676212597146835	0.36546174956437033	0.006747615812077337	0.07476989932302917	0.5183927686574974	0.09658652337224788	0.0638829867849069	0.22895178847194744	0.017416033390371122	0.31016933039111577	0.1384476147311341	0.0015089524247251028	0.05679418620287146	0.49232602862475366	7.538876253997382E-4	0.004584614280269567	0.020426008718405362	0.016716428403724098	0.030118919486315933	0.022677444294025004	0.0021616807805548946	0.02734116314489424	0.00630777964190481	0.018210874815644096	0.02295331313938098	0.024225072263964885	0.00799626664407455	0.008295358688809042	0.009920705150058022	6.023656962308111E-4	0.018610740562381548	0.012934065052041425	0.020240059247235785	0.03162443756004462	0.01924588780439904	0.018646477517841674	0.004902642905392559	0.026738561691205313	0.009619242200622472	0.0037438754751968153	0.010519457192306085	0.00862570596665937	0.015379446156015166	0.021406966280043876	0.00998701071478637	0.015380357983902861	0.01932063710848927	0.0044260048024852925	0.007597757868525673	0.02320651471525903	0.0025147919963564402	0.00762928017303508	0.008637361590742576	0.002568098847981084	0.014748250647282298	0.0196673147450558	0.012919752515268137	0.04670535022450233	0.008745802485379489	0.01981751602093691	0.04029632586325264	0.005179029870634855	0.0046556882458849095	0.01705971496864614	0.025100890941204327	0.04797822375128712	0.0037433209877866733	0.012370665788901001	0.029999489632084354	0.009298179558949836	0.008303659386708311	0.0032445793502198644	0.007861266127930998	0.04964766958257416	0.009955829018921343	0.05665810372538321	0.6968757310805191	0.7276673921538804	6.856036334716223
84	14.28011943191428	2.7115515647713537	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.19212691727911096	0.09722514989756127	0.23714377896390282	0.038192873526101824	0.10767111739122245	0.3773906285077222	0.1423764517134894	0.1255655988016093	0.32643692543125535	0.02303626601733057	0.03128311128020203	0.45668527184993063	0.036992826619672146	0.3501300253280232	0.2510189586505228	0.0065224182318797865	0.043629977676980285	0.34082044347015483	0.007878176642439096	0.01164491617136687	0.009868719835637373	0.005845184874021485	0.00449368785266711	0.022726733269006975	0.022836642703450927	0.01176321530950312	0.019107520004011166	0.06037274330287804	0.008944932257846988	0.001996079133165317	0.013539158560584413	0.018969082231391477	0.014084372897007674	0.021724998061888906	0.0020837552169352884	0.0152913063741066	0.003598328217784837	0.0010008635764862828	0.026485376273428077	0.024293797166886795	0.006373263198139381	0.0061310228455632694	0.006510850831520225	0.01522687975236142	0.0059805165370190125	0.014817828707459181	0.03180860882408274	0.014606424633817124	0.016746104908505255	0.01060625136504004	0.010501630208939572	0.012872467360769057	0.026914524309902318	0.013914687168981673	0.02075997909207904	0.0021343178711369904	0.0015695634774305508	0.03384818061361131	0.014948573046341907	0.017199297187760868	0.025704445476553855	0.02409602365929956	0.013058445618069146	0.040999716204394666	0.004296507388896349	0.025826567180453147	0.015123865104052565	0.012613100430919944	0.03501129354826121	0.03670879905860672	0.005782554263854176	0.036799632775031954	0.030781672149114366	0.0064410192755128895	0.00796085934728835	0.016683131074419884	0.0076646937665773105	0.016811076113559965	0.02320836265779481	0.01028584967682265	0.0951573565575751	0.21180219601200354	2.004006155669651
85	9.337618337177762	6.916867185567969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.6781493364442409	0.14469828289269768	0.4989361810367751	0.09284955580915673	0.014856280779920747	0.1366971134637157	0.11196258601773403	0.010448160344170968	0.2545899913834631	0.10372535530497208	0.04813705284338876	0.44307110623063256	0.1400283338933726	0.0457841774002525	0.4103579738890093	0.00486463733963716	0.026525294322522496	0.4573381600484044	0.05512975700017412	0.013402735187462834	0.005808757971822979	0.008215138095016247	0.024909258873235883	0.03047420430898817	0.015255359294544281	0.027655670166895588	0.03726094988915315	0.021776670678910745	0.01732739147296668	0.008509988808270513	0.022558465544880557	0.0049356272395702575	0.025679109714088082	0.006660694965106845	0.0036875706526268356	0.011627615299370073	0.009470478174060855	0.019958597654124874	0.0028454908919023137	0.01743717812880036	0.03931900922443627	0.004640648065617706	0.01248337784567166	0.025914461067643276	0.022537333340666873	0.005534958633313253	0.04117711095530909	0.02730935403902668	0.01010202945432426	0.011598972776003266	0.01523136911756808	0.019252470473488516	0.021348261675862408	0.01775656062167088	0.015947319486112468	0.011782085991225755	0.004352055925407146	0.0036496622673263023	0.049052040389493935	0.01658614219701994	0.035159770735224985	0.0014008794977460987	0.007318056414951792	0.014271778072650848	4.01707553266204E-4	0.012384832901622999	0.005830884668245868	0.01959290077791339	0.037339569797236474	0.05047863353574506	0.007528584036709809	0.012556638998525937	0.002882655828763869	0.015215257936521764	0.002930489164388604	0.0024361589257249168	0.008367331276889354	0.02584968351759027	0.02362730748716076	0.003394702314135517	0.2923680527595339	0.4223263207328531	3.741443439186645
86	6.965887393487257	2.3708848647914857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.4502437182169741	0.01333593167061125	0.23444537917194969	0.24390270233576894	0.10780651257565112	0.28408134224998927	0.11642813199602964	0.01601140121598671	0.20149491025420696	0.12443607115839392	0.11993319831566673	0.3094288049552409	0.22869561410050465	0.04969809227479403	0.485797213243708	0.0465828382475247	0.04009335920348309	0.250616131132763	0.12721236589772722	0.009449385757239396	0.005355557378707393	0.006940930432340837	0.027472458469948807	0.015684125551875733	0.04074553139259596	0.013122893692545526	0.012739749086770981	0.023287981304850037	0.008407008997400349	0.025148252414306738	0.028496541313868976	0.030073048830370472	0.010757962808351585	0.04316245166022013	0.03025422649603343	0.008975340880846032	0.0027698628309945805	0.018827252373407544	0.00729698445316799	0.013321084153610297	0.004101098761930319	0.009286771191378019	0.00721262390780679	0.013701129498502768	0.01084967167618545	0.016535952275963234	0.012779309887803195	0.012803220812273752	0.019417180437773403	0.007777070043447599	0.011565356738456269	0.01022465397666581	0.018782784713123616	0.011427402756038808	0.009465763633142969	0.02908865834465427	0.005153084793041045	0.04192889001553486	0.031907687564077136	0.002036226421780643	0.008103686714680848	0.033455875706214555	0.040355789366922454	0.001940820691853987	0.009032353886909214	0.003653467391852862	0.03335769182632665	0.018437707454435584	0.00847575131410932	0.015766691336106482	0.01398522870868936	0.01145576283019503	0.004648667897514245	0.021757877192884006	0.0288195299613412	0.013746070686335602	0.009246837160917556	0.02421701293898245	0.021776054166332576	0.009433955038363145	2.0169260546730285	0.4873070249101759	4.777777089900827
87	12.920319594373085	2.5525552203277586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.24970185137845866	0.0548062628960553	0.2624799212893688	0.019935141157212982	0.07085125621500543	0.42291335060826973	0.16901406783408776	0.019369579009146903	0.21877010563786473	0.16108832578896304	6.232255961771041E-4	0.4435182931922195	0.15663047077562867	0.005874527524050366	0.2988979890331531	0.057947244439248355	0.3690167575110707	0.18235982352469346	0.08590365796778407	0.02236019011411849	0.008125805940190913	0.017070634896842417	0.011153884654151892	0.0021856893255576687	0.003203346463531331	0.004071090974601678	0.0022140220054918942	0.028452410875151064	0.027423987750844966	0.03507208210824599	0.017425121952625015	0.008636046925284831	0.024652745410000055	0.037191108990982207	0.031513144653427645	0.010966952238425847	0.015333967792422819	0.007948725973325955	0.016494603337521764	0.03906503413158253	0.007640429765172771	0.014644774344610555	0.008499719394131817	0.010985137459652707	0.024318809273148657	0.016448230676742007	0.00644828015939086	0.010467116475447768	0.03979992112047215	0.007186575898601989	0.013987990267007859	0.010156110771414598	0.018037240293492664	0.03323142322560054	0.0076180214215352945	0.016738801107617364	0.01805587104344897	0.015284979523655455	0.015261859545835728	0.04068244000549123	0.018393347968544277	0.03105000699598473	0.01714766844064948	0.006635589564007355	0.022991604298069904	0.008408954321564127	0.0065055328525503225	0.009213634951800677	0.0176021593680337	0.004061724841390938	0.008691769202779344	0.03379374727040761	0.007833617885932889	0.007968537607075974	0.013559234440157988	0.009019278233662893	0.042225411696820446	0.008932713610034533	0.01866014870066351	0.0012509894630710894	0.28543020027954286	0.26628623695781	2.741050233261188
